Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;;;;;;;;;;;;;;;;
Transport;Japan;Kawasaki Kisen Kaisha;Other Transportation;Japan;No Goodwill;-100,000;2;5;8;56;51;79;99;77;0;0;0;1;0;2;0;0;0;;;;;;;;;;;;;;;;
Transport;Asia;Airports of Thailand;Other Transportation;Thailand;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Transport;EU;Fraport;Other Transportation;Germany;Complete Goodwill;-0,451;51;31;51;50;51;57;32;33;128;132;158;175;168;0;0;0;0;;;;;;;;;;;;;;;;
Transport;S Korea;Hanjin Shipping;Other Transportation;S Korea;Short Goodwill;-100,000;92;5;5;5;143;141;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Transport;EU;Vopak;Other Transportation;Netherlands;Complete Goodwill;0,836;53;39;40;46;23;24;20;33;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Transport;EU;AerCap Holdings;Other Transportation;Netherlands;No Goodwill;-100,000;0;0;0;0;9;10;9;10;9;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Transport;EU;Aena;Other Transportation;Spain;No Goodwill;-100,000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Transport;Can Aus;Transurban Group;Other Transportation;Australia;Complete Goodwill;0,925;381;233;269;269;239;206;222;218;196;93;6;6;0;0;0;0;0;;;;;;;;;;;;;;;;
Transport;China;Ningbo Port;Other Transportation;China;Short Goodwill;-100,000;23;23;22;22;21;21;16;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;General Electric;Conglomerates;USA;Complete Goodwill;0,738;76553;77648;73447;72625;64388;65076;81759;81116;71399;69611;67365;47487;39138;28287;23512;23106;20672;;;;;;;;;;;;;;;;
Industry;EU;Siemens;Conglomerates;Germany;Complete Goodwill;0,932;21628;24696;22579;20349;20966;22667;22374;18253;12788;10848;8785;8185;6728;6108;4386;0;0;;;;;;;;;;;;;;;;
Industry;USA;United Technologies;Conglomerates;USA;Complete Goodwill;0,959;27796;28168;27801;17943;17721;16298;15363;16120;14146;13007;10111;9329;6981;6802;6771;5641;1417;;;;;;;;;;;;;;;;
Industry;Latin;Itausa;Conglomerates;Brazil;Short Goodwill;-100,000;269;303;353;411;579;105;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;China;Hutchison Whampoa;Conglomerates;China;Complete Goodwill;0,644;5045;4904;3415;3384;3518;3723;3909;4040;2811;2309;1358;1102;1005;52;0;0;0;;;;;;;;;;;;;;;;
Industry;China;Jardine Matheson;Conglomerates;China;Complete Goodwill;0,885;1126;1026;1074;1051;949;867;799;764;714;627;377;151;54;13;51;114;27;;;;;;;;;;;;;;;;
Industry;USA;3M;Conglomerates;USA;Complete Goodwill;0,926;7050;7345;7385;7047;6820;5832;5753;4589;4082;3530;2655;2419;1898;1012;647;0;0;;;;;;;;;;;;;;;;
Industry;USA;Honeywell International;Conglomerates;USA;Complete Goodwill;0,849;12788;13046;12425;11858;11275;10494;10185;9175;8403;7660;6013;5789;5698;5441;5600;4282;4365;;;;;;;;;;;;;;;;
Industry;USA;Danaher;Conglomerates;USA;Complete Goodwill;0,975;16964;16038;15462;14474;10394;9818;9211;9241;6560;4475;3970;3064;2777;2293;1864;1292;1288;;;;;;;;;;;;;;;;
Industry;East;Koc Holding;Conglomerates;Turkey;Complete Goodwill;0,908;1251;1372;2477;2490;2058;3011;2476;2604;2831;770;277;249;315;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;ABB;Conglomerates;Switzerland;Complete Goodwill;0,426;10053;10670;10226;7269;4085;3026;2817;2421;2369;2479;2602;2528;2321;2188;3222;3974;0;;;;;;;;;;;;;;;;
Industry;EU;Alstom;Conglomerates;France;Complete Goodwill;0,093;837;7276;7323;7104;7177;5593;5433;5500;4632;4037;4635;4311;4625;4046;0;3810;371;;;;;;;;;;;;;;;;
Industry;East;Sabanci Holding;Conglomerates;Turkey;Complete Goodwill;0,037;206;226;476;480;423;605;234;270;210;210;99;169;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Asia;Sime Darby;Conglomerates;Malaysia;Short Goodwill;-100,000;592;31;19;17;16;10;15;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;ThyssenKrupp ;Conglomerates;Germany;Complete Goodwill;0,468;4347;4824;4696;4377;5065;5590;5393;5541;6540;4860;4258;3927;3435;3316;4368;0;0;;;;;;;;;;;;;;;;
Industry;EU;Philips;Conglomerates;Netherlands;Complete Goodwill;0,641;8706;8982;9191;9090;10687;10548;10177;5548;4914;3080;1985;3140;3325;4654;1464;0;0;;;;;;;;;;;;;;;;
Industry;China;Noble Group;Conglomerates;China;Complete Goodwill;0,850;229;698;702;719;276;41;41;42;8;2;2;0;1;0;0;0;1;;;;;;;;;;;;;;;;
Industry;EU;Ingersoll-Rand;Conglomerates;Ireland;Complete Goodwill;0,670;5390;5541;6139;6104;6150;6606;6620;3993;3837;4433;4211;4188;4004;4808;0;0;0;;;;;;;;;;;;;;;;
Industry;Can Aus;Bidvest Group;Conglomerates;S Africa;Complete Goodwill;0,954;1174;1126;1522;908;876;780;472;552;535;462;398;296;87;62;0;0;0;;;;;;;;;;;;;;;;
Industry;Latin;ALFA;Conglomerates;Mexico;Complete Goodwill;0,696;0;0;9792;9543;5952;6143;5383;4459;3706;3531;2978;3099;3369;3373;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Textron;Conglomerates;USA;Complete Goodwill;-0,016;2027;1735;1649;1635;1632;1622;1698;2085;1426;1148;1171;1589;1522;2025;217;211;0;;;;;;;;;;;;;;;;
Industry;EU;DCC;Conglomerates;Ireland;Complete Goodwill;0,959;867;951;1073;937;795;804;600;589;406;285;267;163;138;104;78;0;0;;;;;;;;;;;;;;;;
Industry;Asia;Keppel Corp;Conglomerates;Singapore;Complete Goodwill;-0,461;61;59;59;59;73;87;73;62;133;138;124;136;124;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Financi_re de l'Odet ;Conglomerates;France;Complete Goodwill;0,871;3368;3763;3575;1367;1422;1404;1344;1368;1137;960;0;979;804;606;0;0;0;;;;;;;;;;;;;;;;
Industry;Can Aus;Imperial Holdings;Conglomerates;S Africa;Complete Goodwill;0,786;434;455;675;395;221;121;90;93;160;131;92;70;60;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Leucadia National ;Conglomerates;USA;Short Goodwill;-100,000;1742;1748;24;18;8;8;9;8;8;14;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Dover;Conglomerates;USA;Complete Goodwill;0,902;3492;3109;4115;3507;3107;3350;3256;3260;3202;2556;2041;1845;1628;1908;1897;0;0;;;;;;;;;;;;;;;;
Industry;EU;GEA Group;Conglomerates;Germany;Complete Goodwill;-0,155;1618;1813;2442;2462;2062;2193;1862;1898;1651;1555;1609;1431;1557;1352;0;0;0;;;;;;;;;;;;;;;;
Industry;China;Swire Pacific;Conglomerates;China;Complete Goodwill;0,903;943;661;637;570;569;49;120;108;102;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Asia;San Miguel;Conglomerates;Philippines;Complete Goodwill;0,588;923;943;1189;710;693;138;110;130;1480;1316;284;211;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Latin;Grupo Carso;Conglomerates;Mexico;No Goodwill;-100,000;0;0;7;7;7;7;0;0;7;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Latin;Quinenco;Conglomerates;Chile;Short Goodwill;-100,000;1442;1774;1803;1658;1562;1462;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Can Aus;Remgro;Conglomerates;S Africa;Complete Goodwill;0,547;0;293;505;39;0;46;41;42;49;52;61;504;444;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Smiths Group;Conglomerates;UK;Complete Goodwill;0,734;2037;2400;2211;2079;1985;1839;1835;1690;2042;2098;0;1357;959;976;1290;148;0;;;;;;;;;;;;;;;;
Industry;Asia;Ayala Corporation;Conglomerates;Philippines;Complete Goodwill;0,686;0;80;84;82;67;81;70;63;84;43;5;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Asia;Aboitiz Equity Ventures;Conglomerates;Philippines;Complete Goodwill;0,811;0;30;40;38;38;39;21;38;16;15;14;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Orkla;Conglomerates;Norway;Complete Goodwill;0,559;1388;1872;1249;1654;1710;1836;1713;1824;1966;1734;544;724;798;730;0;0;0;;;;;;;;;;;;;;;;
Industry;Asia;Alliance Global Group;Conglomerates;Philippines;Complete Goodwill;0,788;0;242;261;245;243;229;225;258;34;31;7;6;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Melrose Industries;Conglomerates;UK;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Asia;JG Summit Holdings;Conglomerates;Philippines;Complete Goodwill;0,760;0;24;25;18;20;19;19;21;17;31;29;23;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Icahn Enterprises;Conglomerates;USA;Short Goodwill;-100,000;2000;2074;2082;1127;1129;1083;1086;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Boeing;Aerospace & Defense;USA;Complete Goodwill;0,323;5119;5043;5035;4945;4937;4319;3647;3081;3047;1924;1948;1913;2760;5127;5214;2233;2312;;;;;;;;;;;;;;;;
Industry;EU;EADS;Aerospace & Defense;France;Complete Goodwill;0,413;12136;13633;14555;14008;13047;13956;13644;13899;0;0;13580;16002;12853;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Lockheed Martin;Aerospace & Defense;USA;Complete Goodwill;0,795;10862;10348;10370;10148;9605;9948;9526;9387;9250;8447;7892;7879;7380;7371;7479;0;0;;;;;;;;;;;;;;;;
Industry;USA;General Dynamics;Aerospace & Defense;USA;Complete Goodwill;0,949;11731;11932;12048;13576;12649;12269;11413;8942;8541;6686;6451;6083;3510;3110;2003;1991;1323;;;;;;;;;;;;;;;;
Industry;EU;BAE Systems;Aerospace & Defense;UK;Complete Goodwill;0,690;15046;15474;16433;17128;16171;16007;20155;16913;13149;13893;10864;9808;9642;9946;11024;10293;0;;;;;;;;;;;;;;;;
Industry;USA;Raytheon;Aerospace & Defense;USA;Complete Goodwill;0,586;13061;12764;12756;12544;12045;11922;11662;11627;11461;11554;11516;11479;11170;12298;13281;13596;0;;;;;;;;;;;;;;;;
Industry;USA;Northrop Grumman;Aerospace & Defense;USA;Complete Goodwill;0,593;12466;12438;12431;12374;12376;13517;13509;17672;17219;17383;17182;17333;15657;8668;3801;0;0;;;;;;;;;;;;;;;;
Industry;EU;Rolls-Royce;Aerospace & Defense;UK;Complete Goodwill;0,822;2583;3032;1747;1763;1712;1541;1869;1604;1355;1367;1391;1241;1181;1107;1267;0;0;;;;;;;;;;;;;;;;
Industry;EU;Safran;Aerospace & Defense;France;Complete Goodwill;0,978;4159;4694;4072;4050;3057;3046;2455;2279;2097;1845;132;109;72;61;70;100;0;;;;;;;;;;;;;;;;
Industry;EU;Thales;Aerospace & Defense;France;Complete Goodwill;0,526;3907;4037;4512;4408;4050;4279;3905;4190;2409;2258;2612;2702;2433;2330;2540;974;0;;;;;;;;;;;;;;;;
Industry;USA;L-3 Communications;Aerospace & Defense;USA;Complete Goodwill;0,986;7501;7796;7744;7472;8730;8190;8029;8165;7870;6900;4055;3652;2795;1712;1371;0;0;;;;;;;;;;;;;;;;
Industry;Can Aus;Bombardier;Aerospace & Defense;Canada;Complete Goodwill;0,173;2127;2381;2325;2253;2358;2247;2010;2533;2286;2142;2357;2287;2131;1705;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Finmeccanica ;Aerospace & Defense;Italy;Complete Goodwill;0,815;4622;4911;5799;7149;8216;8340;8094;5014;4590;4036;2798;1272;1084;717;364;417;520;;;;;;;;;;;;;;;;
Industry;USA;Leidos;Aerospace & Defense;USA;Complete Goodwill;0,868;379;1704;2195;1800;1664;1434;1249;1076;951;655;468;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Precision Castparts;Aerospace & Defense;USA;Complete Goodwill;0,909;6661;6613;5907;3515;2889;2836;2418;2282;2089;1655;1576;1402;984;984;1074;1060;526;;;;;;;;;;;;;;;;
Industry;Latin;Embraer;Aerospace & Defense;Brazil;Short Goodwill;-100,000;0;0;41;0;0;13;18;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Asia;ST Engineering;Aerospace & Defense;Singapore;Complete Goodwill;0,772;454;448;431;445;449;491;488;486;425;308;54;55;21;2;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Dassault Aviation;Aerospace & Defense;France;Complete Goodwill;-0,128;17;20;19;19;19;21;20;21;19;17;16;18;18;37;45;54;0;;;;;;;;;;;;;;;;
Industry;USA;Rockwell Collins;Aerospace & Defense;USA;Complete Goodwill;0,888;1863;779;780;780;766;695;609;544;517;458;419;330;332;184;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Zodiac Aerospace;Aerospace & Defense;France;Complete Goodwill;0,725;2164;2166;1988;1511;1457;1427;1370;1323;1676;1581;0;778;629;563;596;253;294;;;;;;;;;;;;;;;;
Industry;USA;TransDigm Group;Aerospace & Defense;USA;Complete Goodwill;0,949;3525;3344;3036;2596;1572;1462;1355;1248;878;856;812;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;B/E Aerospace;Aerospace & Defense;USA;Complete Goodwill;0,850;860;1571;1484;1008;995;703;664;467;457;363;370;353;0;333;0;198;233;;;;;;;;;;;;;;;;
Industry;EU;MTU Aero Engines;Aerospace & Defense;Germany;Complete Goodwill;0,519;0;540;537;527;539;578;571;572;518;479;0;6;5;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Russia;United Aircraft Corporation;Aerospace & Defense;Russia;Short Goodwill;-100,000;64;64;66;68;64;0;0;64;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Spirit AeroSystems;Aerospace & Defense;USA;No Goodwill;-100,000;3;3;3;0;3;3;3;4;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Huntington Ingalls Industries;Aerospace & Defense;USA;Short Goodwill;-100,000;1026;881;881;881;1134;1134;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Caterpillar;Heavy Equipment;USA;Complete Goodwill;0,822;6694;6956;6942;7080;2614;2269;2261;1963;1904;1451;1450;1398;1402;1397;1446;0;0;;;;;;;;;;;;;;;;
Industry;EU;Volvo Group;Heavy Equipment;Sweden;Complete Goodwill;0,945;0;0;4011;3529;3535;3307;3242;3033;1310;1502;0;1518;1398;1338;480;1934;0;;;;;;;;;;;;;;;;
Industry;USA;Deere;Heavy Equipment;USA;Complete Goodwill;0,388;791;845;921;1000;999;1037;1225;1234;1110;1089;974;872;804;0;0;0;0;;;;;;;;;;;;;;;;
Industry;S Korea;Hyundai Heavy Industries;Heavy Equipment;S Korea;Short Goodwill;-100,000;1242;1328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Japan;Komatsu;Heavy Equipment;Japan;Complete Goodwill;0,835;0;0;435;392;334;316;277;270;177;200;197;145;44;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Cummins;Heavy Equipment;USA;Complete Goodwill;0,727;479;461;445;339;367;364;362;365;356;358;355;344;344;342;354;364;0;;;;;;;;;;;;;;;;
Industry;USA;Paccar;Heavy Equipment;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;122;79;61;68;76;0;;;;;;;;;;;;;;;;
Industry;Japan;Mitsubishi Heavy Industries;Heavy Equipment;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Japan;Kubota;Heavy Equipment;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;S Korea;Samsung Heavy Industries;Heavy Equipment;S Korea;No Goodwill;-100,000;4;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;China;Shanghai Electric Group;Heavy Equipment;China;Complete Goodwill;0,536;24;24;27;2;2;11;1;27;23;16;16;10;7;0;0;0;0;;;;;;;;;;;;;;;;
Industry;S Korea;DSME;Heavy Equipment;S Korea;Short Goodwill;-100,000;8;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Navistar Intl;Heavy Equipment;USA;Complete Goodwill;0,790;38;184;280;319;324;318;297;353;313;314;53;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Japan;Kawasaki Heavy Industries;Heavy Equipment;Japan;No Goodwill;-100,000;0;0;0;4;7;9;11;0;2;10;16;0;0;3;4;0;0;;;;;;;;;;;;;;;;
Industry;Japan;IHI;Heavy Equipment;Japan;Complete Goodwill;0,155;195;219;283;64;45;51;53;12;13;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;S Korea;STX Corp;Heavy Equipment;S Korea;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17366;0;0;;;;;;;;;;;;;;;;
Industry;China;China CNR;Heavy Equipment;China;No Goodwill;-100,000;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;China;CSR;Heavy Equipment;China;Short Goodwill;-100,000;123;10;15;8;7;8;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;S Korea;STX Offshore;Heavy Equipment;S Korea;Short Goodwill;-100,000;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;AGCO;Heavy Equipment;USA;Complete Goodwill;0,945;1193;1179;1192;1195;633;634;587;666;592;697;731;332;307;401;0;284;0;;;;;;;;;;;;;;;;
Industry;China;China Shipbuilding Industry;Heavy Equipment;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;S Korea;Doosan Heavy Industries;Heavy Equipment;S Korea;Short Goodwill;-100,000;4162;4440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;China;China International Marine;Heavy Equipment;China;Complete Goodwill;0,941;269;231;201;187;173;177;166;129;37;13;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;China;Sany Heavy Industry;Heavy Equipment;China;No Goodwill;-100,000;6;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;China;Weichai Power;Heavy Equipment;China;Complete Goodwill;0,944;1348;236;229;83;79;79;77;71;75;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;China;Zoomlion Heavy Industry;Heavy Equipment;China;Short Goodwill;-100,000;268;297;286;277;288;311;292;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;W_rtsil_;Heavy Equipment;Finland;Complete Goodwill;0,781;1106;1262;1246;798;763;799;768;650;551;444;488;446;406;105;111;0;0;;;;;;;;;;;;;;;;
Industry;USA;Joy Global;Heavy Equipment;USA;Complete Goodwill;0,762;1517;1481;1382;428;126;128;125;17;0;0;0;0;0;0;321;358;0;;;;;;;;;;;;;;;;
Industry;USA;Oshkosh;Heavy Equipment;USA;Complete Goodwill;0,955;1026;1041;1034;1042;1050;1077;2274;2435;559;400;385;338;319;415;311;320;0;;;;;;;;;;;;;;;;
Industry;USA;CNH Industrial;Heavy Equipment;USA;Short Goodwill;-100,000;2484;2504;2510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Trinity Industries;Heavy Equipment;USA;Complete Goodwill;0,039;773;278;240;220;198;181;504;504;464;433;420;415;411;416;0;0;0;;;;;;;;;;;;;;;;
Industry;Japan;Mitsui Engineering & Shipbuilding;Heavy Equipment;Japan;Complete Goodwill;-0,430;42;47;58;59;59;53;53;71;70;0;43;6;3;5;8;2;0;;;;;;;;;;;;;;;;
Industry;USA;Illinois Tool Works;Other Industrial Equipment;USA;Complete Goodwill;0,771;4667;4886;5530;5198;4972;4861;4518;4387;4025;3009;2753;2511;2395;2517;2413;2030;1557;;;;;;;;;;;;;;;;
Industry;USA;Eaton;Other Industrial Equipment;USA;Complete Goodwill;0,987;13893;14495;14396;5537;5454;5435;5232;3982;3034;3139;2433;2095;1910;1902;2026;1853;0;;;;;;;;;;;;;;;;
Industry;EU;Atlas Copco;Other Industrial Equipment;Sweden;Complete Goodwill;0,676;0;0;1750;1470;1352;1146;1097;1200;381;1253;1006;1452;1560;2317;2003;2267;0;;;;;;;;;;;;;;;;
Industry;EU;Sandvik;Other Industrial Equipment;Sweden;Complete Goodwill;0,971;0;0;1493;1334;1593;1545;1284;1357;763;668;584;592;697;488;430;463;0;;;;;;;;;;;;;;;;
Industry;USA;Parker-Hannifin;Other Industrial Equipment;USA;Complete Goodwill;0,827;2943;3171;3224;2926;3009;2786;2903;2798;2254;2010;1371;1178;1109;1084;954;571;441;;;;;;;;;;;;;;;;
Industry;EU;SKF Group;Other Industrial Equipment;Sweden;Complete Goodwill;0,898;0;0;983;885;972;383;408;339;233;143;91;73;79;72;55;49;0;;;;;;;;;;;;;;;;
Industry;S Korea;Doosan Infracore;Other Industrial Equipment;S Korea;Short Goodwill;-100,000;2777;2954;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Metso;Other Industrial Equipment;Finland;Complete Goodwill;0,827;561;630;1173;1144;1170;1236;1088;1127;1014;605;666;784;932;910;193;170;0;;;;;;;;;;;;;;;;
Industry;Japan;NSK;Other Industrial Equipment;Japan;No Goodwill;-100,000;1;2;6;15;21;27;31;33;40;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Schindler Holding;Other Industrial Equipment;Switzerland;Complete Goodwill;0,732;0;586;598;661;524;561;496;551;514;438;338;393;327;435;0;0;0;;;;;;;;;;;;;;;;
Industry;China;China National Materials;Other Industrial Equipment;China;Short Goodwill;-100,000;75;88;89;64;77;7;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Assa Abloy;Other Industrial Equipment;Sweden;Complete Goodwill;0,963;0;0;4973;3989;3434;2822;2700;2623;2470;2132;1863;2010;2007;1684;1168;374;0;;;;;;;;;;;;;;;;
Industry;EU;Vallourec;Other Industrial Equipment;France;Complete Goodwill;0,772;404;683;676;673;674;570;431;117;115;111;64;62;62;12;13;16;0;;;;;;;;;;;;;;;;
Industry;Can Aus;Finning International;Other Industrial Equipment;Canada;Complete Goodwill;-0,244;161;158;145;120;121;135;139;367;504;443;524;495;396;356;59;74;0;;;;;;;;;;;;;;;;
Industry;EU;Andritz;Other Industrial Equipment;Austria;Complete Goodwill;0,962;0;0;420;369;339;315;317;332;274;147;146;155;139;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Japan;Fanuc;Other Industrial Equipment;Japan;Short Goodwill;-100,000;0;35;104;155;194;241;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Rockwell Automation;Other Industrial Equipment;USA;Complete Goodwill;0,524;1051;1023;949;953;913;913;915;859;841;812;811;798;778;808;1225;901;0;;;;;;;;;;;;;;;;
Industry;USA;Timken;Other Industrial Equipment;USA;Complete Goodwill;-0,236;260;346;339;333;224;222;221;272;202;204;189;173;130;150;151;154;0;;;;;;;;;;;;;;;;
Industry;USA;Flowserve;Other Industrial Equipment;USA;Complete Goodwill;0,103;1067;1108;1054;1045;1013;865;828;853;851;835;865;872;833;515;514;90;0;;;;;;;;;;;;;;;;
Industry;EU;Alfa Laval;Other Industrial Equipment;Sweden;Complete Goodwill;0,814;0;0;1683;1409;917;853;703;677;549;479;399;422;417;347;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Pentair;Other Industrial Equipment;Switzerland;Complete Goodwill;0,988;4797;5478;5220;2566;1980;1923;1943;1685;1372;1379;1304;1021;783;644;675;789;0;;;;;;;;;;;;;;;;
Industry;EU;Weir Group;Other Industrial Equipment;UK;Complete Goodwill;0,944;1450;1603;1441;1418;924;774;950;698;284;292;203;186;159;166;189;0;0;;;;;;;;;;;;;;;;
Industry;EU;IMI;Other Industrial Equipment;UK;Complete Goodwill;0,505;456;544;698;650;622;535;636;523;425;301;592;520;455;429;434;398;0;;;;;;;;;;;;;;;;
Industry;Japan;SMC Corp ;Other Industrial Equipment;Japan;No Goodwill;-100,000;0;0;0;0;0;9;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Hexagon;Other Industrial Equipment;Sweden;Complete Goodwill;0,980;0;0;3495;3425;3273;1424;1342;1473;873;832;261;107;109;91;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Roper Industries;Other Industrial Equipment;USA;Complete Goodwill;0,987;4711;4550;3869;2866;2728;2388;2119;1706;1651;1354;1144;715;460;422;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Schneider Electric;Electrical Equipment;France;Complete Goodwill;0,970;20351;18019;17069;16549;13584;12337;11942;11887;8164;7142;6157;4423;3512;3369;3352;3375;0;;;;;;;;;;;;;;;;
Industry;Japan;Mitsubishi Electric;Electrical Equipment;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;Emerson Electric;Electrical Equipment;USA;Complete Goodwill;0,871;7182;7509;8026;8771;8656;7078;6562;6412;6013;5479;5259;4942;4910;5182;5320;4263;0;;;;;;;;;;;;;;;;
Industry;Japan;Furukawa Electric;Electrical Equipment;Japan;Complete Goodwill;-0,274;32;39;62;78;85;99;89;152;174;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;S Korea;LS Corp;Electrical Equipment;S Korea;Short Goodwill;-100,000;178;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Prysmian;Electrical Equipment;Italy;Short Goodwill;-100,000;462;521;536;456;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;EU;Vestas Wind Systems;Electrical Equipment;Denmark;Complete Goodwill;0,451;0;0;286;415;426;458;447;467;422;391;439;2;0;0;3;0;0;;;;;;;;;;;;;;;;
Industry;India;Bharat Heavy Electricals ;Electrical Equipment;India;No Goodwill;-100,000;0;0;0;0;41;38;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;USA;WW Grainger;Electrical Equipment;USA;Complete Goodwill;0,876;507;525;544;509;387;351;213;233;211;183;165;156;72;102;181;187;0;;;;;;;;;;;;;;;;
Industry;Japan;Fuji Electric ;Electrical Equipment;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Industry;Japan;Nidec;Electrical Equipment;Japan;Complete Goodwill;0,927;1443;1476;1665;1010;935;771;687;605;583;402;376;208;67;95;135;4;0;;;;;;;;;;;;;;;;
