Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Transport;USA;Alaska Air Group;Airlines;USA;ALK US Equity;USD;962;838;532;449;472;267;-88;225;127;13;15;-5;-89;-111;3;200;211;139;89;76;75;-17;-95;35;28;70;71;34;0;0;0;0;0;0;0
Transport;China;Hainan Airlines;Airlines;China;600221 CH Equity;CNY;863;621;632;639;592;96;-66;179;122;67;107;-82;82;69;48;28;28;27;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Amcor;Containers & Packaging;Australia;AMCRF US Equity;AUD;852;853;917;814;646;341;248;357;333;360;372;234;201;121;121;200;206;211;260;328;363;229;221;243;210;189;0;0;0;0;0;0;0;0;0
Transport;USA;Rock-Tenn;Containers & Packaging;USA;RKT US Equity;USD;854;814;530;357;373;419;232;187;105;69;70;80;97;108;101;114;116;64;92;76;63;56;59;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Ball;Containers & Packaging;USA;BLL US Equity;USD;839;795;791;837;765;619;636;644;541;501;524;457;309;246;286;279;180;130;63;103;161;103;140;139;95;60;75;106;0;0;0;0;0;0;0
Transport;USA;Crown Holdings;Containers & Packaging;USA;CCK US Equity;USD;810;851;860;842;820;720;808;642;576;564;487;428;481;315;498;802;861;833;716;347;399;370;329;283;230;144;156;155;0;0;0;0;0;0;0
Transport;USA;Sealed Air;Containers & Packaging;USA;SEE US Equity;USD;654;605;-1428;429;535;492;482;551;539;512;536;540;515;420;467;452;347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Rexam;Containers & Packaging;UK;REXMY US Equity;USD;402;417;429;477;473;280;422;332;364;409;409;256;228;229;172;187;148;189;170;175;238;205;139;85;87;94;81;0;0;0;0;0;0;0;0
Transport;USA;WestRock;Containers & Packaging;USA;WRK US Equity;USD;854;814;530;357;373;419;232;187;105;69;70;80;97;108;101;114;116;64;92;76;63;56;59;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Union Pacific;Railroads;USA;UNP US Equity;USD;8753;7446;6745;5724;4981;3379;4075;3375;2884;1795;1295;2133;2253;2072;1903;1804;376;1144;1432;1242;1595;1489;1315;1248;1237;1164;1119;1019;0;0;0;0;0;0;0
Transport;Japan;East Japan Railway;Railroads;Japan;9020 JP Equity;JPY;3579;3877;4981;4517;3931;3681;4184;3780;3681;3597;3315;3031;2740;2602;3003;3007;2553;2957;3713;4277;3940;3847;3553;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Japan;Central Japan Railway;Railroads;Japan;9022 JP Equity;JPY;4241;4714;5339;4674;3980;3133;3698;3689;3460;3667;3216;2971;2727;3047;3116;2864;2573;3065;3532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Japan;West Japan Railway;Railroads;Japan;9021 JP Equity;JPY;1170;1283;1622;1378;1094;817;1185;1167;1164;1228;1231;1095;979;968;1038;947;900;976;1256;1571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
