Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Transport;Japan;All Nippon Airways;Airlines;Japan;9202 JP Equity;JPY;115;152;226;246;220;194;143;128;152;183;195;192;202;237;325;342;308;362;426;546;527;475;379;332;0;0;0;0;0;0;0;0;0;0;0
Transport;China;China Southern Airlines;Airlines;China;600029 CH Equity;CNY;354;273;218;165;187;219;286;301;260;197;83;100;116;113;130;144;144;144;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;International Airlines;Airlines;UK;ICAGY US Equity;EUR;254;322;349;285;318;506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Air France - KLM;Airlines;France;AFLYY US Equity;EUR;401;492;577;600;605;688;514;565;537;476;471;164;161;151;192;198;268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;American Airlines;Airlines;USA;AAL US Equity;USD;887;856;612;786;792;702;770;894;1001;892;791;632;599;394;316;275;268;400;499;670;615;668;550;349;221;174;209;188;0;0;0;0;0;0;0
Transport;USA;US Airways Group;Airlines;USA;LCC US Equity;USD;0;0;343;327;329;304;258;273;295;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Qantas Airways;Airlines;Australia;QUBSF US Equity;AUD;251;219;275;342;240;189;195;187;175;166;160;169;94;61;98;129;109;151;154;146;158;154;188;0;0;0;0;0;0;0;0;0;0;0;0
Transport;S Korea;Korean Air;Airlines;S Korea;003490 KS Equity;KRW;421;473;446;450;489;429;443;458;427;380;350;362;221;248;301;299;311;313;0;0;184;135;127;136;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Air Canada;Airlines;Canada;AC/A CN Equity;CAD;252;330;286;324;386;323;265;226;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Russia;Aeroflot;Airlines;Russia;AFLT RU Equity;USD;131;104;111;130;140;41;197;53;31;25;12;12;35;45;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
