Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980
Transport;Japan;All Nippon Airways;Airlines;Japan;9202 JP Equity;JPY;8317;9365;12251;12662;10723;9340;8161;7556;7503;7646;7893;7502;7031;7307;7995;7572;6352;6547;7043;8461;7386;6915;5953;5540;0;0;0;0;0;0;0;0;0;0;0
Transport;China;China Southern Airlines;Airlines;China;600029 CH Equity;CNY;10472;9845;8329;7135;6261;5523;4658;3409;2657;2146;1625;1354;1121;953;760;564;365;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;International Airlines;Airlines;UK;ICAGY US Equity;EUR;14857;15017;14200;12588;11979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Air France - KLM;Airlines;France;AFLYY US Equity;EUR;15578;16687;15284;14490;13253;13540;11645;9663;7676;5695;4930;7742;6281;4973;4519;4880;5549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;American Airlines;Airlines;USA;AAL US Equity;USD;12259;11133;10831;10548;11635;10834;10445;11854;11112;10398;10571;9543;9379;10004;9521;8750;7875;7816;7043;6659;2928;5674;5173;4537;3971;3670;3108;2634;0;0;0;0;0;0;0
Transport;USA;US Airways Group;Airlines;USA;LCC US Equity;USD;0;0;1733;1501;1304;1151;954;757;583;431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Qantas Airways;Airlines;Australia;QUBSF US Equity;AUD;9615;10192;10480;10407;9046;7354;8087;7186;6416;5637;5436;4078;3183;2696;2669;2600;2182;2317;2082;1691;1410;1067;927;0;0;0;0;0;0;0;0;0;0;0;0
Transport;S Korea;Korean Air;Airlines;S Korea;003490 KS Equity;KRW;8816;8553;7328;6867;5734;4433;4690;5519;4641;3773;2901;2324;1404;1163;1023;637;1865;2666;2904;4005;3256;2758;2474;2300;0;0;0;0;0;0;0;0;0;0;0
Transport;Can Aus;Air Canada;Airlines;Canada;AC/A CN Equity;CAD;2492;2274;2635;2049;1225;2050;1745;1189;776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Russia;Aeroflot;Airlines;Russia;AFLT RU Equity;USD;858;1200;1040;798;768;683;792;820;662;599;635;755;733;747;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Russia;Transaero;Airlines;Russia;TRAER;RUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;China Eastern Airlines;Airlines;China;600115 CH Equity;CNY;7587;7336;6696;5605;4905;3966;3524;2742;2634;2240;1760;1274;1066;907;710;533;381;217;807;570;261;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;China;Cathay Pacific Airways;Airlines;China;293 HK Equity;CNY;9445;9799;9208;8846;8086;7206;6800;5925;5120;4103;3607;3223;2792;2757;2364;2146;1983;1620;1339;1198;1105;1734;1481;1217;1074;0;0;0;0;0;0;0;0;0;0
Transport;Latin;Latam Airlines;Airlines;Chile;LFL US Equity;USD;4246;3952;3902;1763;1594;1319;803;699;589;444;374;321;261;203;174;141;107;90;63;53;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;Asia;Singapore Airlines;Airlines;Singapore;SINGF US Equity;SGD;8622;8510;8524;7738;8033;6799;6388;5813;5017;4930;4894;5012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;Ryanair Holdings;Airlines;Ireland;RYAAY US Equity;EUR;2688;2608;2144;1728;1483;1199;911;911;671;449;620;512;319;201;158;113;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;EU;EasyJet;Airlines;UK;EJTTF US Equity;GBP;824;701;601;462;375;278;212;173;104;68;113;154;103;80;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Transport;USA;Alaska Air Group;Airlines;USA;ALK US Equity;USD;2317;2068;1863;1665;1510;1339;1182;1023;906;1020;925;921;811;698;597;519;432;401;326;313;282;266;245;204;168;136;139;108;0;0;0;0;0;0;0
